
ImageName, app1, app2, Advantra, MOST, EnsembleNeuronTracerBasic, meanshift, TreMap, MST_Tracing, EnsembleNeuronTracerV2n, spanningtree, axis_analyzer, Rayshooting, smartTracing, simple, EnsembleNeuronTracerV2s, 
E:\result\080926a.tif.v3dpbd\gold\1313_1496_27_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\080926a.tif.v3dpbd\gold\1313_778_27_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\080926a.tif.v3dpbd\gold\1330_1005_27_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\080926a.tif.v3dpbd\gold\1330_1044_27_gold.tiff, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\080926a.tif.v3dpbd\gold\1340_1234_27_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\080926a.tif.v3dpbd\gold\1344_1374_27_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\080926a.tif.v3dpbd\gold\1346_1518_27_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 
E:\result\080926a.tif.v3dpbd\gold\1347_598_27_gold.tiff, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\080926a.tif.v3dpbd\gold\1377_1253_27_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\080926a.tif.v3dpbd\gold\1383_1146_27_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\080926a.tif.v3dpbd\gold\1383_1153_27_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\080926a.tif.v3dpbd\gold\1384_1172_27_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\080926a.tif.v3dpbd\gold\1392_875_27_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\080926a.tif.v3dpbd\gold\1392_912_27_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\080926a.tif.v3dpbd\gold\1393_1574_27_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\080926a.tif.v3dpbd\gold\1399_329_27_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\080926a.tif.v3dpbd\gold\1400_1646_27_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\080926a.tif.v3dpbd\gold\1418_1702_27_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\080926a.tif.v3dpbd\gold\1419_1018_27_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 
E:\result\080926a.tif.v3dpbd\gold\142_871_27_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 
E:\result\080926a.tif.v3dpbd\gold\1432_1446_27_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\080926a.tif.v3dpbd\gold\1437_1040_27_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 
E:\result\080926a.tif.v3dpbd\gold\1437_537_27_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\080926a.tif.v3dpbd\gold\1437_602_27_gold.tiff, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\080926a.tif.v3dpbd\gold\1439_457_27_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\080926a.tif.v3dpbd\gold\1439_528_27_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\080926a.tif.v3dpbd\gold\1440_912_27_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 
E:\result\080926a.tif.v3dpbd\gold\1441_1443_27_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\080926a.tif.v3dpbd\gold\1443_784_27_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 
E:\result\080926a.tif.v3dpbd\gold\1449_926_27_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 
E:\result\080926a.tif.v3dpbd\gold\1453_912_27_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 
E:\result\080926a.tif.v3dpbd\gold\1458_1002_27_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 
E:\result\080926a.tif.v3dpbd\gold\1458_1054_27_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 
E:\result\080926a.tif.v3dpbd\gold\145_1127_27_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 
E:\result\080926a.tif.v3dpbd\gold\1468_1248_27_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\080926a.tif.v3dpbd\gold\1468_1326_27_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\080926a.tif.v3dpbd\gold\1475_656_27_gold.tiff, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\080926a.tif.v3dpbd\gold\1481_757_27_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 
E:\result\080926a.tif.v3dpbd\gold\1505_1258_27_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\080926a.tif.v3dpbd\gold\1511_1148_27_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\080926a.tif.v3dpbd\gold\1511_1182_27_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\080926a.tif.v3dpbd\gold\1520_867_27_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 
E:\result\080926a.tif.v3dpbd\gold\1520_885_27_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 
E:\result\080926a.tif.v3dpbd\gold\1532_1148_27_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 
E:\result\080926a.tif.v3dpbd\gold\1534_1132_27_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 
E:\result\080926a.tif.v3dpbd\gold\1534_1386_27_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\080926a.tif.v3dpbd\gold\1540_1020_27_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 
E:\result\080926a.tif.v3dpbd\gold\1546_1732_27_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\080926a.tif.v3dpbd\gold\1552_1417_27_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\080926a.tif.v3dpbd\gold\1554_679_27_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 
E:\result\080926a.tif.v3dpbd\gold\1560_1477_27_gold.tiff, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\080926a.tif.v3dpbd\gold\1562_1440_27_gold.tiff, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\080926a.tif.v3dpbd\gold\1565_500_27_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\080926a.tif.v3dpbd\gold\1565_552_27_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\080926a.tif.v3dpbd\gold\1567_536_27_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\080926a.tif.v3dpbd\gold\1569_1482_27_gold.tiff, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\080926a.tif.v3dpbd\gold\1571_807_27_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\080926a.tif.v3dpbd\gold\1586_1004_27_gold.tiff, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\080926a.tif.v3dpbd\gold\1592_1604_27_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\080926a.tif.v3dpbd\gold\1592_1605_27_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\080926a.tif.v3dpbd\gold\1596_1289_27_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\080926a.tif.v3dpbd\gold\1599_1312_27_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\080926a.tif.v3dpbd\gold\1602_626_27_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 
E:\result\080926a.tif.v3dpbd\gold\1609_754_27_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 
E:\result\080926a.tif.v3dpbd\gold\160_861_27_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 
E:\result\080926a.tif.v3dpbd\gold\161_1111_27_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 
E:\result\080926a.tif.v3dpbd\gold\1632_1512_27_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\080926a.tif.v3dpbd\gold\1633_1256_27_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\080926a.tif.v3dpbd\gold\1639_1172_27_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\080926a.tif.v3dpbd\gold\1639_1184_27_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\080926a.tif.v3dpbd\gold\1648_872_27_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\080926a.tif.v3dpbd\gold\1657_1056_27_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\080926a.tif.v3dpbd\gold\1660_1506_27_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\080926a.tif.v3dpbd\gold\1661_1184_27_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\080926a.tif.v3dpbd\gold\1693_504_27_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\080926a.tif.v3dpbd\gold\1705_1178_27_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\080926a.tif.v3dpbd\gold\1714_1046_27_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\080926a.tif.v3dpbd\gold\1714_1050_27_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\080926a.tif.v3dpbd\gold\1720_1600_27_gold.tiff, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\080926a.tif.v3dpbd\gold\1741_1306_27_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 
E:\result\080926a.tif.v3dpbd\gold\1743_842_27_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 
E:\result\080926a.tif.v3dpbd\gold\1745_1301_27_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 
E:\result\080926a.tif.v3dpbd\gold\1745_714_27_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 
E:\result\080926a.tif.v3dpbd\gold\1760_1434_27_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\080926a.tif.v3dpbd\gold\1760_1477_27_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\080926a.tif.v3dpbd\gold\1767_1173_27_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 
E:\result\080926a.tif.v3dpbd\gold\1769_1434_27_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\080926a.tif.v3dpbd\gold\1769_922_27_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 
E:\result\080926a.tif.v3dpbd\gold\176_999_27_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 
E:\result\080926a.tif.v3dpbd\gold\1776_787_27_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 
E:\result\080926a.tif.v3dpbd\gold\1776_842_27_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 
E:\result\080926a.tif.v3dpbd\gold\1787_970_27_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 
E:\result\080926a.tif.v3dpbd\gold\1788_1562_27_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\080926a.tif.v3dpbd\gold\1789_1166_27_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 
E:\result\080926a.tif.v3dpbd\gold\1793_1038_27_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\080926a.tif.v3dpbd\gold\181_989_27_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 
E:\result\080926a.tif.v3dpbd\gold\1821_475_27_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\080926a.tif.v3dpbd\gold\1842_1038_27_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 
E:\result\080926a.tif.v3dpbd\gold\1857_603_27_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 
E:\result\080926a.tif.v3dpbd\gold\185_983_27_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 
E:\result\080926a.tif.v3dpbd\gold\1877_1353_27_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 
E:\result\080926a.tif.v3dpbd\gold\1888_1481_27_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\080926a.tif.v3dpbd\gold\1890_1481_27_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\080926a.tif.v3dpbd\gold\1904_738_27_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\080926a.tif.v3dpbd\gold\1904_794_27_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 
E:\result\080926a.tif.v3dpbd\gold\2008_730_27_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 
E:\result\080926a.tif.v3dpbd\gold\213_727_27_gold.tiff, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\080926a.tif.v3dpbd\gold\234_855_27_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\080926a.tif.v3dpbd\gold\241_739_27_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\080926a.tif.v3dpbd\gold\250_742_27_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 
E:\result\080926a.tif.v3dpbd\gold\255_1190_27_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 
E:\result\080926a.tif.v3dpbd\gold\259_1274_27_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\080926a.tif.v3dpbd\gold\270_867_27_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 
E:\result\080926a.tif.v3dpbd\gold\288_870_27_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\080926a.tif.v3dpbd\gold\289_1142_27_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 
E:\result\080926a.tif.v3dpbd\gold\346_1025_27_gold.tiff, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\080926a.tif.v3dpbd\gold\362_878_27_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\080926a.tif.v3dpbd\gold\375_1279_27_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 
E:\result\080926a.tif.v3dpbd\gold\383_1151_27_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 
E:\result\080926a.tif.v3dpbd\gold\383_1182_27_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 
E:\result\080926a.tif.v3dpbd\gold\383_1188_27_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 
E:\result\080926a.tif.v3dpbd\gold\387_1275_27_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 
E:\result\080926a.tif.v3dpbd\gold\387_1279_27_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 
E:\result\080926a.tif.v3dpbd\gold\398_862_27_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 
E:\result\080926a.tif.v3dpbd\gold\39_887_27_gold.tiff, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\080926a.tif.v3dpbd\gold\416_888_27_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 
E:\result\080926a.tif.v3dpbd\gold\439_1985_27_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 
E:\result\080926a.tif.v3dpbd\gold\440_745_27_gold.tiff, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\080926a.tif.v3dpbd\gold\474_1013_27_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 
E:\result\080926a.tif.v3dpbd\gold\48_886_27_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 
E:\result\080926a.tif.v3dpbd\gold\490_873_27_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 
E:\result\080926a.tif.v3dpbd\gold\511_1193_27_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\080926a.tif.v3dpbd\gold\515_1276_27_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 
E:\result\080926a.tif.v3dpbd\gold\515_1335_27_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 
E:\result\080926a.tif.v3dpbd\gold\516_1535_27_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\080926a.tif.v3dpbd\gold\524_1919_27_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\080926a.tif.v3dpbd\gold\526_898_27_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\080926a.tif.v3dpbd\gold\530_813_27_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\080926a.tif.v3dpbd\gold\542_1407_27_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 
E:\result\080926a.tif.v3dpbd\gold\544_941_27_gold.tiff, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\080926a.tif.v3dpbd\gold\547_1535_27_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\080926a.tif.v3dpbd\gold\555_1065_27_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 
E:\result\080926a.tif.v3dpbd\gold\566_1663_27_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 
E:\result\080926a.tif.v3dpbd\gold\567_1791_27_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 
E:\result\080926a.tif.v3dpbd\gold\567_2015_27_gold.tiff, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\080926a.tif.v3dpbd\gold\568_1193_27_gold.tiff, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\080926a.tif.v3dpbd\gold\568_1919_27_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\080926a.tif.v3dpbd\gold\586_1919_27_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\080926a.tif.v3dpbd\gold\590_1791_27_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 
E:\result\080926a.tif.v3dpbd\gold\602_1012_27_gold.tiff, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\080926a.tif.v3dpbd\gold\602_1032_27_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 
E:\result\080926a.tif.v3dpbd\gold\618_906_27_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\080926a.tif.v3dpbd\gold\621_1032_27_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 
E:\result\080926a.tif.v3dpbd\gold\634_1566_27_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 
E:\result\080926a.tif.v3dpbd\gold\639_1160_27_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\080926a.tif.v3dpbd\gold\641_808_27_gold.tiff, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\080926a.tif.v3dpbd\gold\643_1333_27_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 
E:\result\080926a.tif.v3dpbd\gold\643_1344_27_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 
E:\result\080926a.tif.v3dpbd\gold\654_904_27_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\080926a.tif.v3dpbd\gold\658_1333_27_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 
E:\result\080926a.tif.v3dpbd\gold\662_1461_27_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 
E:\result\080926a.tif.v3dpbd\gold\672_936_27_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\080926a.tif.v3dpbd\gold\674_1019_27_gold.tiff, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\080926a.tif.v3dpbd\gold\684_1649_27_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 
E:\result\080926a.tif.v3dpbd\gold\690_1777_27_gold.tiff, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
E:\result\080926a.tif.v3dpbd\gold\696_1905_27_gold.tiff, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
